,ID,Ort,Umkreis,MaxOrt,Preis,Fläche,Zimmer,Grundstücksfläche,Kategorie,Etagen,Baujahr,Effizienzklasse,Energieträger,Heizungsart
4339,28wpl55,leipzig,50,max. 10 km,885.000 €,['486 m²'],['16 Zi.'],['530 m²'],['Mehrfamilienhaus'],n.a,['1912'],n.a,['Gas'],['Zentralheizung']
4340,27yw55j,leipzig,50,max. 10 km,557.000 €,['149 m²'],[],['k.A.'],n.a,n.a,n.a,n.a,n.a,n.a
4341,27sbt5d,leipzig,50,max. 10 km,1.350.000 €,['250 m²'],['11 Zi.'],['2.030 m²'],['Villa'],n.a,['1937'],['E'],['Gas'],"['offener Kamin, Zentralheizung']"
4342,27r725q,leipzig,50,max. 10 km,445.000 €,['110 m²'],['4 Zi.'],['365 m²'],['Einfamilienhaus'],n.a,['2002'],['C'],['Elektro'],['Fußbodenheizung']
4343,28gap53,leipzig,50,max. 10 km,395.000 €,['90 m²'],['3 Zi.'],['700 m²'],['Einfamilienhaus'],n.a,['1977'],n.a,['Gas'],n.a
4344,26uzm5n,leipzig,50,max. 10 km,535.000 €,['129.26 m²'],['4 Zi.'],"['165,63 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,n.a
4345,27kw25c,leipzig,50,max. 10 km,545.000 €,['129.26 m²'],['4 Zi.'],"['203,28 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,n.a
4346,2869653,leipzig,50,max. 10 km,650.000 €,['155 m²'],['5 Zi.'],['540 m²'],['Einfamilienhaus'],n.a,['2016'],n.a,['Elektro'],n.a
4347,27c9t5w,leipzig,50,max. 10 km,300.000 €,['170 m²'],['5 Zi.'],['808 m²'],['Einfamilienhaus'],n.a,['1870'],n.a,['Öl'],n.a
4348,284re5b,leipzig,50,max. 10 km,324.000 €,['115.89 m²'],['4 Zi.'],['184 m²'],['Reihenmittelhaus'],n.a,['2023'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4349,277w95c,leipzig,50,max. 10 km,855.000 €,['170.37 m²'],['12 Zi.'],['1 m²'],['Mehrfamilienhaus'],n.a,['1930'],['C'],['Gas'],n.a
4350,288q452,leipzig,50,max. 10 km,950.000 €,['159 m²'],['5 Zi.'],['525 m²'],['Einfamilienhaus'],n.a,['1995'],n.a,['Gas'],"['offener Kamin, Zentralheizung']"
4351,27g5b5y,leipzig,50,max. 10 km,950.000 €,['140 m²'],['5 Zi.'],['573 m²'],['Einfamilienhaus'],n.a,['1974'],n.a,['Gas'],['Zentralheizung']
4352,27k455d,leipzig,50,max. 10 km,600.000 €,['180 m²'],['6 Zi.'],['900 m²'],['Doppelhaushälfte'],n.a,['1935'],n.a,['Gas'],['Zentralheizung']
4353,27jgh5p,leipzig,50,max. 10 km,600.000 €,['180 m²'],['6 Zi.'],['900 m²'],['Doppelhaushälfte'],n.a,['1935'],n.a,['Gas'],['Zentralheizung']
4354,237dt53,leipzig,50,max. 10 km,580.000 €,['160 m²'],['4 Zi.'],[],n.a,n.a,n.a,n.a,n.a,n.a
4355,27j435r,leipzig,50,max. 10 km,897.000 €,['406 m²'],['16.5 Zi.'],['2.070 m²'],['Mehrfamilienhaus'],n.a,['1904'],['B'],['Gas'],['Zentralheizung']
4356,2656l5h,leipzig,50,max. 10 km,495.000 €,['130 m²'],['7 Zi.'],['2.544 m²'],['Mehrfamilienhaus'],n.a,['1918'],['H'],['Gas'],n.a
4357,279d25h,leipzig,50,max. 10 km,450.000 €,['138.43 m²'],['5 Zi.'],['670 m²'],['Einfamilienhaus'],n.a,['1938'],['G'],['Öl'],n.a
4358,27fxc5q,leipzig,50,max. 10 km,607.500 €,['144 m²'],['5 Zi.'],['200 m²'],['Reihenmittelhaus'],n.a,['2020'],n.a,n.a,['Fußbodenheizung']
4359,27eyc5q,leipzig,50,max. 10 km,534.300 €,['126.2 m²'],['5 Zi.'],['200 m²'],['Reihenmittelhaus'],n.a,['2020'],n.a,n.a,['Fußbodenheizung']
4360,27wxc5q,leipzig,50,max. 10 km,554.100 €,['126.3 m²'],['4 Zi.'],['300 m²'],n.a,n.a,['1900'],n.a,n.a,['Fußbodenheizung']
4361,27txc5q,leipzig,50,max. 10 km,589.200 €,['136.2 m²'],['5 Zi.'],['200 m²'],['Reihenmittelhaus'],n.a,['2020'],n.a,n.a,['Fußbodenheizung']
4362,27bxc5q,leipzig,50,max. 10 km,697.800 €,['164.2 m²'],['5 Zi.'],['300 m²'],n.a,n.a,['2019'],n.a,n.a,['Fußbodenheizung']
4363,27qv453,leipzig,50,max. 10 km,795.000 €,['260 m²'],['8 Zi.'],['4.019 m²'],['Einfamilienhaus'],n.a,['1860'],n.a,['Öl'],['Zentralheizung']
4364,263xy53,leipzig,50,max. 10 km,795.000 €,['260 m²'],['8 Zi.'],['4.019 m²'],['Mehrfamilienhaus'],n.a,['1860'],n.a,['Öl'],['Zentralheizung']
4365,27bw453,leipzig,50,max. 10 km,795.000 €,['260 m²'],['8 Zi.'],['4.019 m²'],['Mehrfamilienhaus'],n.a,['1860'],n.a,['Öl'],['Zentralheizung']
4366,26euy53,leipzig,50,max. 10 km,795.000 €,['260 m²'],['8 Zi.'],['4.019 m²'],['Bauernhaus'],n.a,['1860'],n.a,['Öl'],['Zentralheizung']
4367,27cwh5p,leipzig,50,max. 10 km,770.000 €,['250 m²'],['10 Zi.'],['1.002 m²'],['Villa'],n.a,['1933'],n.a,"['Gas, Holz']",n.a
4368,278ck5d,leipzig,50,max. 10 km,400.000 €,['348.7 m²'],['15 Zi.'],['900 m²'],['Mehrfamilienhaus'],n.a,n.a,n.a,n.a,n.a
4369,27kp65p,leipzig,50,max. 10 km,259.000 €,['136.8 m²'],['3 Zi.'],['450 m²'],['Einfamilienhaus'],n.a,['1993'],n.a,['Elektro'],"['Fußbodenheizung, offener Kamin']"
4370,274ty54,leipzig,50,max. 10 km,598.445 €,['158 m²'],['5 Zi.'],['500 m²'],['Einfamilienhaus'],n.a,['2023'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4371,26klx5z,leipzig,50,max. 10 km,496.300 €,['92 m²'],['4 Zi.'],['526 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a
4372,27ufz5k,leipzig,50,max. 10 km,647.960 €,['160 m²'],['5 Zi.'],['500 m²'],['Einfamilienhaus'],n.a,['2023'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4373,2552w5n,leipzig,50,max. 10 km,571.900 €,['123 m²'],['5 Zi.'],['531 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a
4374,28ny356,leipzig,50,max. 10 km,588.200 €,['148 m²'],['6 Zi.'],['842 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a
4375,282n252,leipzig,50,max. 10 km,797.900 €,['150 m²'],['6 Zi.'],['1.107 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a
4376,26jq95j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['324,11 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4377,26wp95j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['331,18 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4378,266n95j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['325,73 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4379,26ln95j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['326,02 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4380,26gna5j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['312,28 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4381,26wp95j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['331,18 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4382,26nqa5j,leipzig,50,max. 10 km,785.000 €,['153.33 m²'],['5 Zi.'],"['409,56 m²']",['Einfamilienhaus'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4383,266n95j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['325,73 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4384,26nm95j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['325,47 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4385,26cp95j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['326,02 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4386,26sq95j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['324,11 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4387,27f7y5z,leipzig,50,max. 10 km,569.000 €,['130 m²'],['4 Zi.'],['534 m²'],['Einfamilienhaus'],n.a,['1999'],['C'],['Gas'],"['offener Kamin, Zentralheizung']"
4388,274yt5l,leipzig,50,max. 10 km,3.500.000 €,['1000 m²'],['18 Zi.'],['2.160 m²'],['Wohn- und Geschäftshaus'],['3 Geschosse'],['2000'],n.a,['Gas'],['Zentralheizung']
4389,26ta85z,leipzig,50,max. 10 km,522.500 €,['150 m²'],['5 Zi.'],['400 m²'],['Einfamilienhaus'],n.a,['2022'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4390,263kc5u,leipzig,50,max. 10 km,635.500 €,['160 m²'],['5 Zi.'],['750 m²'],['Einfamilienhaus'],n.a,['2022'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4391,2766c5t,leipzig,50,max. 10 km,151.999 €,['137 m²'],['4 Zi.'],['k.A.'],['Bungalow'],n.a,n.a,n.a,n.a,n.a
4392,27fr95j,leipzig,50,max. 10 km,270.000 €,['90 m²'],['3 Zi.'],['1.218 m²'],['Doppelhaushälfte'],n.a,['1954'],n.a,['Öl'],['Zentralheizung']
4393,23xsn5k,leipzig,50,max. 10 km,885.000 €,['178 m²'],['6 Zi.'],['780 m²'],['Einfamilienhaus'],['2 Geschosse'],n.a,n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4394,27nyj5h,leipzig,50,max. 10 km,515.000 €,['130 m²'],['7 Zi.'],['576 m²'],['Einfamilienhaus'],['2 Geschosse'],['1984'],['E'],['Öl'],['Zentralheizung']
4395,27q6954,leipzig,50,max. 10 km,1.800.000 €,['349.05 m²'],['10 Zi.'],['460 m²'],['Villa'],n.a,n.a,n.a,['Gas'],['Fußbodenheizung']
4396,27btl5s,leipzig,50,max. 10 km,349.000 €,['184 m²'],['6 Zi.'],['430 m²'],['Einfamilienhaus'],n.a,['1935'],n.a,['Öl'],['Zentralheizung']
4397,289yx52,leipzig,50,max. 10 km,450.000 €,['115 m²'],['4 Zi.'],['1.000 m²'],['Einfamilienhaus'],n.a,['1997'],['D'],['Gas'],['Zentralheizung']
4398,26uqq5q,leipzig,50,max. 10 km,499.000 €,['192 m²'],['8 Zi.'],['620 m²'],['Doppelhaushälfte'],n.a,['1932'],['D'],['Öl'],['Zentralheizung']
4399,28z4m5b,leipzig,50,max. 10 km,499.000 €,['200 m²'],['8 Zi.'],['584 m²'],['Einfamilienhaus'],['4 Geschosse'],['1900'],n.a,n.a,n.a
4400,278m55p,leipzig,50,max. 10 km,379.000 €,['91.4 m²'],['4 Zi.'],['270 m²'],['Reihenendhaus'],['2 Geschosse'],n.a,['H'],n.a,n.a
4401,26kum56,leipzig,50,max. 10 km,3.500.000 €,['400 m²'],['10 Zi.'],['1.400 m²'],['Villa'],n.a,['1907'],n.a,n.a,"['offener Kamin, Zentralheizung']"
4402,27hmq5y,leipzig,50,max. 10 km,540.000 €,['110 m²'],['4 Zi.'],['938 m²'],['Einfamilienhaus'],n.a,['1932'],['D'],['Gas'],['Zentralheizung']
4403,274jr5z,leipzig,50,max. 10 km,538.000 €,['157 m²'],[],['k.A.'],n.a,n.a,n.a,n.a,n.a,n.a
4404,27fnf5p,leipzig,50,max. 10 km,3.400.000 €,['370 m²'],['12 Zi.'],['1.000 m²'],['Villa'],n.a,['1924'],n.a,n.a,"['offener Kamin, Zentralheizung']"
4405,27cfg5x,leipzig,50,max. 10 km,420.000 €,['130 m²'],['5 Zi.'],['1.000 m²'],['Einfamilienhaus'],n.a,['1935'],n.a,n.a,['Zentralheizung']
4406,27d8854,leipzig,50,max. 10 km,990.000 €,['350 m²'],['9 Zi.'],['3.510 m²'],['Bauernhaus'],['2 Geschosse'],['1863'],n.a,['Gas'],['Zentralheizung']
4407,2736p5v,leipzig,50,max. 10 km,449.000 €,['140.04 m²'],['6 Zi.'],['829 m²'],['Doppelhaushälfte'],n.a,['2004'],n.a,['Gas'],['Zentralheizung']
4408,2774w5t,leipzig,50,max. 10 km,134.000 €,['200 m²'],[],['k.A.'],n.a,n.a,n.a,n.a,n.a,n.a
4409,27svp5t,leipzig,50,max. 10 km,425.000 €,['115 m²'],['4 Zi.'],['200 m²'],['Doppelhaushälfte'],n.a,['2006'],['C'],['Gas'],['offener Kamin']
4410,28dl95a,leipzig,50,max. 10 km,375.000 €,['115.88 m²'],['5 Zi.'],['156 m²'],['Reihenmittelhaus'],n.a,['1998'],['B'],['Gas'],['Zentralheizung']
4411,27eh95x,leipzig,50,max. 10 km,545.000 €,['128 m²'],['4 Zi.'],['733 m²'],['Einfamilienhaus'],n.a,['2010'],['D'],['Gas'],['Zentralheizung']
4412,28ebp53,leipzig,50,max. 10 km,515.000 €,['130 m²'],['5 Zi.'],['533 m²'],['Einfamilienhaus'],n.a,['1993'],n.a,['Gas'],n.a
4413,25pu35r,leipzig,50,max. 10 km,390.000 €,['149 m²'],['5 Zi.'],['154 m²'],['Reihenmittelhaus'],['2 Geschosse'],['1996'],['D'],['Gas'],['Zentralheizung']
4414,26ps759,leipzig,50,max. 10 km,390.000 €,['149 m²'],['5 Zi.'],['154 m²'],['Reihenmittelhaus'],['2 Geschosse'],['1996'],['D'],['Gas'],['Zentralheizung']
4415,28xwz56,leipzig,50,max. 10 km,2.500.000 €,['250 m²'],['5 Zi.'],['1.000 m²'],['Villa'],n.a,['2010'],n.a,['Erdwärme'],"['offener Kamin, Zentralheizung']"
4416,27ryl5n,leipzig,50,max. 10 km,1.080.000 €,['180 m²'],['5.5 Zi.'],['840 m²'],n.a,n.a,['2004-2005'],n.a,"['Erdwärme, Solar']",['Fußbodenheizung']
4417,28twl55,leipzig,50,max. 10 km,420.000 €,['82.4 m²'],['3 Zi.'],['938 m²'],['Einfamilienhaus'],n.a,['2000'],['F'],['Gas'],"['Fußbodenheizung, offener Kamin, Zentralheizung']"
4418,28dy256,leipzig,50,max. 10 km,550.000 €,['155 m²'],['5 Zi.'],['399 m²'],['Reihenendhaus'],n.a,['1948'],['C'],['Gas'],['Fußbodenheizung']
4419,28plx59,leipzig,50,max. 10 km,725.000 €,['179 m²'],['4 Zi.'],['954 m²'],['Einfamilienhaus'],n.a,['2015'],n.a,n.a,n.a
4420,27l5s5y,leipzig,50,max. 10 km,3.490.000 €,['938.79 m²'],[],['897 m²'],['Mehrfamilienhaus'],n.a,['3. Quartal 2023'],['A'],n.a,['Fußbodenheizung']
4421,28jck59,leipzig,50,max. 10 km,549.000 €,['109.59 m²'],['4 Zi.'],['1.349 m²'],['Einfamilienhaus'],n.a,['2017'],n.a,n.a,['Luft-/Wasser-Wärmepumpe']
4422,26ec75e,leipzig,50,max. 10 km,385.000 €,['136 m²'],['5 Zi.'],['209 m²'],['Reihenmittelhaus'],n.a,['1995'],['E'],['Gas'],['Zentralheizung']
4423,27var5j,leipzig,50,max. 10 km,220.000 €,['200 m²'],['7 Zi.'],['200 m²'],['Mehrfamilienhaus'],['3 Geschosse'],['1898'],n.a,['Gas'],['Etagenheizung']
4424,2854652,leipzig,50,max. 10 km,749.000 €,['203 m²'],['6 Zi.'],['481 m²'],['Einfamilienhaus'],n.a,['2017'],['C'],['Gas'],"['Fußbodenheizung, offener Kamin']"
4425,27xwm5x,leipzig,50,max. 10 km,349.000 €,['120 m²'],['4 Zi.'],['325 m²'],['Doppelhaushälfte'],n.a,['1913'],n.a,['Gas'],['Zentralheizung']
4426,26ka753,leipzig,50,max. 10 km,1.290.000 €,['270 m²'],['5 Zi.'],['785 m²'],['Villa'],n.a,['1920'],n.a,['Gas'],"['Fußbodenheizung, offener Kamin']"
4427,25rck5h,leipzig,50,max. 10 km,1.290.000 €,['240.75 m²'],['5 Zi.'],['785 m²'],['Villa'],n.a,n.a,n.a,n.a,n.a
4428,289wn53,leipzig,50,max. 10 km,599.000 €,['120 m²'],['5 Zi.'],['470 m²'],['Einfamilienhaus'],n.a,['1997'],n.a,['Gas'],['Zentralheizung']
4429,2837u59,leipzig,50,max. 10 km,384.000 €,['133 m²'],['5 Zi.'],['699 m²'],['Einfamilienhaus'],n.a,['1981'],['F'],['Öl'],['Zentralheizung']
4430,26x8n5p,leipzig,50,max. 10 km,539.000 €,['115 m²'],['5 Zi.'],['1.000 m²'],['Doppelhaushälfte'],n.a,['1917'],n.a,['Gas'],['Zentralheizung']
4431,288nm55,leipzig,50,max. 10 km,1.230.000 €,['180 m²'],['5 Zi.'],['1.262 m²'],['Einfamilienhaus'],n.a,['2023'],n.a,n.a,n.a
4432,286am59,leipzig,50,max. 10 km,auf Anfrage,['90 m²'],['5 Zi.'],['980 m²'],['Doppelhaushälfte'],n.a,n.a,n.a,n.a,n.a
4433,27na75n,leipzig,50,max. 10 km,830.000 €,['290 m²'],['8 Zi.'],['1.440 m²'],['Mehrfamilienhaus'],n.a,n.a,n.a,n.a,['Zentralheizung']
4434,28zrz59,leipzig,50,max. 10 km,1.300.000 €,['454 m²'],['24 Zi.'],['677 m²'],['Mehrfamilienhaus'],n.a,['1938'],['E'],['Gas'],['Etagenheizung']
4435,27hak5v,leipzig,50,max. 10 km,795.000 €,['107 m²'],['4 Zi.'],['2.593 m²'],['Bungalow'],n.a,['2007'],['A+'],n.a,"['Fußbodenheizung, offener Kamin, Zentralheizung']"
4436,263lr5k,leipzig,50,max. 10 km,545.000 €,['137 m²'],['6 Zi.'],"['174,90 m²']",['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung']
4437,26djr5k,leipzig,50,max. 10 km,469.000 €,['146.7 m²'],['5 Zi.'],"['199,59 m²']",['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung']
4438,26c9w5z,leipzig,50,max. 10 km,469.000 €,['147.4 m²'],['5 Zi.'],"['164,72 m²']",['Reihenmittelhaus'],n.a,['2022'],n.a,['Gas'],['Fußbodenheizung']
4439,26gzp5k,leipzig,50,max. 10 km,599.000 €,['144.7 m²'],['5 Zi.'],"['331,74 m²']",['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung']
4440,262kr5k,leipzig,50,max. 10 km,469.000 €,['144.7 m²'],['6 Zi.'],"['190,75 m²']",['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung']
4441,267er5k,leipzig,50,max. 10 km,469.000 €,['145.1 m²'],['6 Zi.'],"['168,10 m²']",['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung']
4442,26rhr5k,leipzig,50,max. 10 km,469.000 €,['146.2 m²'],['5 Zi.'],"['209,13 m²']",['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung']
4443,267gr5k,leipzig,50,max. 10 km,555.000 €,['141.7 m²'],['5 Zi.'],['249 m²'],['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung']
4444,26f2q5k,leipzig,50,max. 10 km,469.000 €,['146.4 m²'],['5 Zi.'],"['161,36 m²']",['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung']
4445,27kwp5j,leipzig,50,max. 15 km,344.500 €,['130 m²'],['6 Zi.'],['393 m²'],['Einfamilienhaus'],['2 Geschosse'],['1930'],n.a,['Gas'],['Zentralheizung']
4446,282ut53,leipzig,50,max. 15 km,1.150.000 €,['382 m²'],['14 Zi.'],['650 m²'],['Mehrfamilienhaus'],n.a,['1910'],['C'],['Öl'],['Zentralheizung']
4447,278lb54,leipzig,50,max. 15 km,646.000 €,['226.2 m²'],['12 Zi.'],['926 m²'],['Villa'],['3 Geschosse'],['1935'],['C'],['Gas'],['Zentralheizung']
4448,28s8s52,leipzig,50,max. 15 km,357.001 €,['142.02 m²'],['6 Zi.'],['166 m²'],['Reihenmittelhaus'],n.a,['2001'],n.a,['Gas'],['Zentralheizung']
4449,28w8l56,leipzig,50,max. 15 km,1.045.000 €,['151 m²'],['5 Zi.'],['1.322 m²'],['Villa'],n.a,['2015'],['A+'],['Erdwärme'],['Fußbodenheizung']
4450,2744p5s,leipzig,50,max. 15 km,445.000 €,['138 m²'],['4 Zi.'],['310 m²'],['Reihenendhaus'],n.a,['2023'],['A+'],['Elektro'],"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4451,27gf25z,leipzig,50,max. 15 km,640.000 €,['160 m²'],['5 Zi.'],['801 m²'],['Bungalow'],n.a,['2012'],['A+'],['Erdwärme'],"['Fußbodenheizung, offener Kamin']"
4452,274ug5z,leipzig,50,max. 15 km,320.000 €,['136 m²'],['5 Zi.'],['162 m²'],['Reihenmittelhaus'],n.a,['1996'],n.a,['Gas'],['Zentralheizung']
4453,27fjn5b,leipzig,50,max. 15 km,621.407 €,['144.85 m²'],['6 Zi.'],"['144,85 m²']",['Reihenmittelhaus'],n.a,n.a,n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4454,27a5t5t,leipzig,50,max. 15 km,672.801 €,['156.83 m²'],['5 Zi.'],"['156,83 m²']",['Reihenmittelhaus'],n.a,n.a,n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4455,272sc5q,leipzig,50,max. 15 km,495.620 €,['135.9 m²'],['5 Zi.'],['250 m²'],n.a,n.a,n.a,n.a,n.a,['Fußbodenheizung']
4456,272rc5q,leipzig,50,max. 15 km,489.100 €,['135.9 m²'],['4 Zi.'],['214 m²'],n.a,n.a,n.a,n.a,n.a,['Fußbodenheizung']
4457,27prc5q,leipzig,50,max. 15 km,539.170 €,['135.9 m²'],['4 Zi.'],['380 m²'],n.a,n.a,n.a,n.a,n.a,['Fußbodenheizung']
4458,27grc5q,leipzig,50,max. 15 km,566.190 €,['135.9 m²'],['5 Zi.'],['474 m²'],n.a,n.a,n.a,n.a,n.a,['Fußbodenheizung']
4459,282me56,leipzig,50,max. 15 km,649.000 €,['140 m²'],['5 Zi.'],['1.300 m²'],['Einfamilienhaus'],n.a,['1989'],['D'],['Öl'],"['offener Kamin, Zentralheizung']"
4460,28jgw58,leipzig,50,max. 15 km,750.000 €,['187 m²'],['5 Zi.'],['1.000 m²'],['Einfamilienhaus'],['2 Geschosse'],['1998'],n.a,"['Holz, Öl']","['Etagenheizung, Fußbodenheizung, offener Kamin']"
4461,26l825t,leipzig,50,max. 15 km,465.000 €,['126.8 m²'],['4 Zi.'],['186 m²'],['Reihenmittelhaus'],n.a,['1997'],n.a,['Gas'],['Zentralheizung']
4462,28np758,leipzig,50,max. 15 km,520.000 €,['125 m²'],['4 Zi.'],['1.024 m²'],['Einfamilienhaus'],n.a,['1994'],['F'],['Gas'],"['offener Kamin, Zentralheizung']"
4463,276yn5y,leipzig,50,max. 15 km,495.000 €,['117.12 m²'],['4 Zi.'],['280 m²'],['Doppelhaushälfte'],n.a,n.a,n.a,['Elektro'],n.a
4464,27v2p5y,leipzig,50,max. 15 km,488.000 €,['116.22 m²'],['4 Zi.'],['221 m²'],['Doppelhaushälfte'],n.a,n.a,n.a,['Elektro'],n.a
4465,289hh59,leipzig,50,max. 15 km,1.970.000 €,['777 m²'],['12 Zi.'],['1.759 m²'],n.a,n.a,['1900'],['D'],n.a,"['offener Kamin, Zentralheizung']"
4466,277hz5d,leipzig,50,max. 15 km,349.000 €,['145 m²'],['8 Zi.'],['795 m²'],['Mehrfamilienhaus'],n.a,['1936'],['H'],['Gas'],['Zentralheizung']
4467,2845259,leipzig,50,max. 15 km,449.000 €,['100 m²'],['4 Zi.'],['1.170 m²'],['Einfamilienhaus'],n.a,['1936'],n.a,['Gas'],"['offener Kamin, Zentralheizung']"
4468,27gb55d,leipzig,50,max. 15 km,360.000 €,['127 m²'],['4 Zi.'],['180 m²'],['Reihenmittelhaus'],n.a,['2001'],n.a,['Gas'],['Zentralheizung']
4469,277ph5p,leipzig,50,max. 15 km,360.000 €,['127 m²'],['4 Zi.'],['180 m²'],['Reihenmittelhaus'],n.a,['2001'],n.a,['Gas'],['Zentralheizung']
4470,26jk75a,leipzig,50,max. 15 km,900.000 €,['520 m²'],['21 Zi.'],['430 m²'],['Mehrfamilienhaus'],['4 Geschosse'],['1902'],n.a,"['Gas, Solar']",['Zentralheizung']
4471,275lb5t,leipzig,50,max. 15 km,320.000 €,['119 m²'],['4 Zi.'],['720 m²'],['Doppelhaushälfte'],['2 Geschosse'],['1933'],['E'],['Öl'],['Zentralheizung']
4472,27a8z5y,leipzig,50,max. 15 km,5.200.000 €,['1571.42 m²'],[],['1.650 m²'],['Mehrfamilienhaus'],n.a,['2021'],['A'],['Gas'],['Zentralheizung']
4473,268yz5t,leipzig,50,max. 15 km,750.000 €,['350 m²'],[],['410 m²'],['Mehrfamilienhaus'],['4 Geschosse'],['1910'],n.a,['Gas'],['Zentralheizung']
4474,24s365w,leipzig,50,max. 15 km,492.550 €,['135 m²'],['5 Zi.'],['1.000 m²'],['Einfamilienhaus'],n.a,['2022'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4475,27c2b5l,leipzig,50,max. 15 km,139.000 €,['200 m²'],[],['950 m²'],['Einfamilienhaus'],['2 Geschosse'],['1890'],n.a,n.a,n.a
4476,26epb5u,leipzig,50,max. 15 km,659.500 €,['160 m²'],['5 Zi.'],['750 m²'],['Einfamilienhaus'],n.a,['2022'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4477,28mqd59,leipzig,50,max. 15 km,339.000 €,['123 m²'],['5.5 Zi.'],['138 m²'],['Reihenmittelhaus'],n.a,['1997'],['E'],"['Gas, Holz']",['Zentralheizung']
4478,28l7v55,leipzig,50,max. 15 km,390.000 €,['341.38 m²'],['6 Zi.'],['860 m²'],['Einfamilienhaus'],n.a,['1895'],['E'],['Gas'],n.a
4479,27rsm5e,leipzig,50,max. 15 km,499.000 €,['120 m²'],['4.5 Zi.'],['589 m²'],['Einfamilienhaus'],n.a,['2017'],['A+'],n.a,"['Fußbodenheizung, offener Kamin, Zentralheizung']"
4480,278at5c,leipzig,50,max. 15 km,249.000 €,['100 m²'],['4 Zi.'],['318 m²'],['Einfamilienhaus'],n.a,['1934'],['H'],['Öl'],['Zentralheizung']
4481,27p7k5y,leipzig,50,max. 15 km,595.000 €,['150.68 m²'],['8 Zi.'],['1.549 m²'],n.a,n.a,['1908'],['D'],['Gas'],['Zentralheizung']
4482,26hf85n,leipzig,50,max. 15 km,258.350 €,['125 m²'],['4 Zi.'],['k.A.'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a
